SessionID,PlayerID,GlmPlayerID,ChooseHigh,WallSep,FirstSeenWall,D2H,D2L,OpponentVisible,OpponentFirstSeenWall,OpponentD2H,OpponentD2L,D2H_z,D2L_z,OpponentD2H_z,OpponentD2L_z
3,1,7,1.0,4.0,1.0,0.4487352567056024,0.4774274914196591,0,2.0,0.4267266631465557,0.5075700516410586,-0.12998874062201857,0.04460537276493617,-0.3938261032083194,0.16064484508685956
3,1,7,1.0,1.0,1.0,0.4705097869469283,0.4299981185892563,0,2.0,0.36353910698663067,0.327202324772077,0.013807419202891424,-0.28025502636867106,-0.8229910859673388,-1.0646115524363988
3,1,7,1.0,4.0,1.0,0.4040379723640231,0.5282582473794452,0,1.0,0.4649454957895757,0.46651258936586815,-0.4251637809874268,0.39276303718115413,-0.13424675485057808,-0.11826269115596828
3,1,7,1.0,4.0,1.0,0.4801128990498413,0.4531621786925986,0,2.0,0.5137147859271494,0.4150919122572922,0.07722511995063053,-0.12159625941354534,0.19699048287528484,-0.4675686046136787
3,1,7,1.0,2.0,1.0,0.5008379599636064,0.4524130975633663,0,2.0,0.5077225115369491,0.39444855592812644,0.21409072111435448,-0.1267269786304328,0.15629141977417688,-0.6078010333731519
3,1,7,0.0,4.0,1.0,0.49954554743476687,0.42441606364868334,1,1.0,0.39868822017962124,0.5441542851405582,0.20555579721487094,-0.3184884772402341,-0.5842610341310926,0.40916528120849066
3,1,7,1.0,2.0,2.0,0.4752340370508232,0.48742632874144926,0,2.0,0.37469249228457346,0.4171290619354975,0.045005751174398936,0.11309091430569626,-0.7472381577011857,-0.4537300387057845
3,1,7,1.0,4.0,1.0,0.4341841586533205,0.4898325730922539,0,2.0,0.39508834405339727,0.5293088672091046,-0.2260822957051362,0.1295721252846092,-0.6087111136963688,0.3083188403835603
3,1,7,0.0,4.0,2.0,0.4035931414174866,0.5208134499086688,0,1.0,0.4623940147836569,0.4692308245658632,-0.428101386583245,0.3417710098045037,-0.1515762160366336,-0.09979744170928585
3,1,7,1.0,1.0,2.0,0.424373411925424,0.4473084186529378,1,2.0,0.47692665236003356,0.4339378158412072,-0.2908711884551096,-0.16169071374496732,-0.05287166827530782,-0.3395464560057316
3,1,7,1.0,4.0,2.0,0.38976700952272475,0.5360924205511219,1,2.0,0.5143252314826665,0.459871035545987,-0.519407359647415,0.4464220352145697,0.2011365817629483,-0.1633794448489142
3,1,7,0.0,4.0,2.0,0.4538744127913708,0.4709919908297076,0,1.0,0.3518555489211376,0.5745068272808528,-0.09605042362118688,0.0005263734968689437,-0.9023449065685136,0.615353201209859
3,1,7,0.0,4.0,1.0,0.4686899721081127,0.4583914780096641,0,1.0,0.3794297479316002,0.5899367605747707,0.0017895991850145803,-0.0857789554528644,-0.7150630846071148,0.7201703146143156
3,1,7,0.0,2.0,2.0,0.5156846090671829,0.4418913461458083,1,2.0,0.44819099591610645,0.37825671727885396,0.31213605682085993,-0.19879414210136634,-0.24804201908163523,-0.7177938477034924
3,1,7,0.0,2.0,1.0,0.4583629190249708,0.4913231618020147,0,1.0,0.347810032017076,0.40977714690374817,-0.06640891344445367,0.13978168982868286,-0.9298217437481107,-0.5036723486914374
3,1,7,1.0,4.0,1.0,0.45613818780509224,0.4713372883735287,0,2.0,0.4838458615631035,0.44113695524146596,-0.08110074846985266,0.0028914374058241358,-0.005876935786747564,-0.29064196649450014
3,1,7,0.0,2.0,2.0,0.40426633194179823,0.46000831478172344,1,1.0,0.4669263282477443,0.49660958248285936,-0.42365572409805347,-0.07470467367850384,-0.12079309436073642,0.08618925821961995
3,1,7,0.0,2.0,1.0,0.5397871312148055,0.48209305582275197,0,2.0,0.5815875322940878,0.49166221333076005,0.47130597178624095,0.07656145870332617,0.6579769142962302,0.05258127407663542
3,1,7,1.0,2.0,1.0,0.44243365799763323,0.4734000155327939,0,2.0,0.47607524624251446,0.4330681228751452,-0.17160367719795455,0.017019778732595817,-0.05865435261937731,-0.34545436918424904
3,1,7,0.0,4.0,2.0,0.4107224044697555,0.5211234264940757,1,2.0,0.4258097311419422,0.49815420160519497,-0.3810206625475902,0.34389414808882024,-0.40005383429757346,0.09668201373764682
3,1,7,1.0,4.0,2.0,0.5434417575024464,0.38708027599844175,0,2.0,0.468110628982016,0.45648955005045483,0.4954406474799807,-0.5742143735407287,-0.11274941558767532,-0.1863502213201535
3,1,7,1.0,2.0,2.0,0.46624412470634713,0.4549116686346649,1,1.0,0.5711910555715575,0.47408181814991734,-0.01436245828734933,-0.10961338958112835,0.5873648503941761,-0.06684414664711472
3,1,7,0.0,2.0,2.0,0.4756572322351641,0.522125150614373,0,2.0,0.43056417167062455,0.4770362601345389,0.04780047701648045,0.35075530770619867,-0.36776204281957303,-0.04677432037825886
3,1,7,1.0,4.0,1.0,0.41786880329664006,0.5147548834923611,0,2.0,0.47190325157986945,0.4527818976431415,-0.33382677608969036,0.3002737648121016,-0.08699021692995693,-0.21153668294891864
3,1,7,0.0,2.0,2.0,0.45927103650376444,0.4910224065543304,1,2.0,0.4925158369357188,0.43018381096118025,-0.06041182397004693,0.13772171171862824,0.0530088647954472,-0.36504779471766047
3,1,7,0.0,4.0,2.0,0.41346881948565695,0.5117506331377683,0,1.0,0.5313906398904097,0.40415670666217324,-0.3628836957246472,0.2796966011042841,0.31704351265529523,-0.5418525735156331
3,1,7,1.0,2.0,1.0,0.35831869838401675,0.44488786586208445,0,2.0,0.49737097013390486,0.4586766125462259,-0.7270879077284277,-0.1782699282450699,0.08598455307841567,-0.17149328232533434
3,1,7,1.0,2.0,1.0,0.47293658128394045,0.4919970145263942,0,2.0,0.5670883625141971,0.5467380725510805,0.0298336527188222,0.14439714333218945,0.559499677214013,0.4267172130842091
3,1,7,1.0,2.0,2.0,0.3790916646386185,0.48710122254513094,0,1.0,0.32603806262156526,0.52257349149798,-0.589905945937353,0.11086414801311993,-1.0776952719884747,0.2625647449972343
3,1,7,1.0,1.0,1.0,0.4893556417450779,0.4997960064288796,1,2.0,0.48000235239192496,0.528174133866145,0.13826298809725618,0.19781517252141623,-0.03198175210545685,0.30061048084452696
3,1,7,1.0,4.0,1.0,0.48847211368879623,0.43556924725441243,0,2.0,0.577888754479833,0.34853281901502037,0.13242828396436304,-0.24209641338724086,0.6328551021333024,-0.9197113256209665
3,1,7,1.0,4.0,2.0,0.40099523542409177,0.5249923320641628,1,1.0,0.626292289101819,0.3061794998249296,-0.44525761917683254,0.3703936384405687,0.9616081567528602,-1.2074217502896694
3,1,7,1.0,4.0,1.0,0.46794105332435837,0.4603700963274727,0,2.0,0.46277851676290216,0.4644624962704689,-0.0031561628558227552,-0.07222670506248308,-0.14896470840250448,-0.13218918301934238
3,1,7,1.0,1.0,1.0,0.5188119814141493,0.48743826251112504,1,2.0,0.5365312409837713,0.5173957410433164,0.3327888162077368,0.11317265287714875,0.3519580767511087,0.2273917571269383
3,1,7,0.0,2.0,2.0,0.4340601982394583,0.5394216201465499,1,2.0,0.36432263915927526,0.4455064208280004,-0.22690091412244015,0.4692248901718444,-0.8176693961948608,-0.2609597403191491
3,1,7,1.0,4.0,1.0,0.4674817717894825,0.4634408022886206,1,1.0,0.44175018447641023,0.5010089479045879,-0.006189198253679185,-0.05119436361180701,-0.29178751104963163,0.11607459703043219
3,1,7,1.0,1.0,1.0,0.44345758224769954,0.4521291470233252,1,1.0,0.3958073635068256,0.5138817393461941,-0.16484181489923563,-0.12867185540756837,-0.6038275893113938,0.2035207845585792
3,1,7,1.0,4.0,1.0,0.44907402596311885,0.47543201343045954,0,1.0,0.4588603296445378,0.4738078805367854,-0.12775155259739931,0.030937644575661748,-0.1755767315490163,-0.06870503284243704
3,1,7,1.0,2.0,1.0,0.5148963414379806,0.3648588583028389,1,2.0,0.47699354729599674,0.4414669618437808,0.3069304401330446,-0.726416652236701,-0.052417323056343466,-0.28840019792686217
3,1,7,1.0,2.0,1.0,0.4338927457880743,0.4873326877239428,0,2.0,0.5533745291615031,0.5955260233208703,-0.22800674828719225,0.11244953415438777,0.4663563842613141,0.7581387475262164
3,1,7,1.0,4.0,1.0,0.46616856659190853,0.4588539456708813,0,2.0,0.5178417956842686,0.4345655691789994,-0.014861434227563242,-0.08261135234019816,0.2250208131950336,-0.3352820634420044
3,1,7,0.0,4.0,2.0,0.5384888504602888,0.3956458263189553,0,1.0,0.4304250024294179,0.498432239221268,0.4627322948891951,-0.5155459170576326,-0.3687072695166125,0.09857075167186195
3,1,7,1.0,1.0,1.0,0.5078422505894244,0.5338037598003488,0,1.0,0.4650462082027775,0.4574954880378302,0.26034614353346636,0.43074619552686877,-0.13356272394794344,-0.1795167817911482
3,1,7,1.0,2.0,1.0,0.48821836409288266,0.4882993676738589,1,1.0,0.46864451513256156,0.5732412485772191,0.13075255470430108,0.11907066396538338,-0.1091233022432336,0.6067559957667661
3,1,7,1.0,4.0,1.0,0.5140144399602975,0.41436159220935087,0,2.0,0.5314032140263051,0.39307702109821,0.30110647771322346,-0.38735507635253064,0.3171289152114742,-0.617118009608051
3,1,7,0.0,4.0,2.0,0.44904860455366463,0.4749189374904959,0,1.0,0.3972091620456578,0.5270083016793972,-0.127919432272246,0.027423407622994413,-0.5943066823114947,0.29269086368214564
3,1,7,0.0,2.0,2.0,0.4560537110584164,0.41188485431412614,1,1.0,0.5817222339621924,0.480069700842339,-0.08165862189499005,-0.4043191223260899,0.6588917975831134,-0.02616784771123139
3,1,7,1.0,2.0,2.0,0.4414002385795185,0.4447293161076696,1,2.0,0.4900676234518508,0.4188553365141332,-0.17842824434895382,-0.17935589108682887,0.03638078861324168,-0.44200327911263615
3,1,7,1.0,4.0,1.0,0.5088901644546414,0.4151924784873661,0,1.0,0.4967754768965213,0.4301165945751197,0.26726643012405793,-0.3816640449978497,0.08194000917632197,-0.36550440249594063
3,1,7,1.0,2.0,1.0,0.4591259187347609,0.4109378801888633,0,1.0,0.5348690972446812,0.43279344989009755,-0.0613701628032524,-0.4108052800368849,0.34066892533458354,-0.3473202508361306
3,1,7,1.0,2.0,1.0,0.43855567836381243,0.41775840863141894,0,2.0,0.460176857995049,0.39133866436939335,-0.19721334928007825,-0.36408909004901213,-0.16663497305753625,-0.6289268444818608
3,1,7,1.0,4.0,1.0,0.5091435781213841,0.4193813891255283,1,1.0,0.4589341386151862,0.46544336060791447,0.2689399409516573,-0.3529727277688755,-0.17507542674248744,-0.12552607135618685
3,1,7,1.0,2.0,1.0,0.39925147150972823,0.4297148722523736,0,2.0,0.5143952165947763,0.4455703210198616,-0.4567732088013948,-0.2821950798115423,0.2016119152187312,-0.2605256597868942
3,1,7,1.0,2.0,1.0,0.49909187507743674,0.48520150836844333,0,2.0,0.3996367563922446,0.4628326714349502,0.20255980409447863,0.09785233974221419,-0.5778186497111839,-0.14326074965283536
3,1,7,1.0,1.0,1.0,0.4873718332562774,0.5042754403633636,0,2.0,0.43900132795817814,0.4634379810448121,0.12516217538827917,0.22849638563912986,-0.3104575314135825,-0.13914881962610548
3,1,7,1.0,1.0,1.0,0.42937809719665254,0.4748824117657933,0,2.0,0.4162860169091599,0.4053316654908883,-0.25782089918782986,0.027173230131760123,-0.4647381630310539,-0.5338709581418624
3,1,7,1.0,1.0,1.0,0.4370801623215402,0.48836128500556897,0,1.0,0.4921987148560261,0.4072581960143946,-0.20695746491827074,0.11949475747310372,0.05085499621538431,-0.5207838394542459
3,1,7,1.0,1.0,2.0,0.39807230793496945,0.4614647158633545,0,1.0,0.42262477826066197,0.45577101100125916,-0.46456025136793977,-0.06472927218270308,-0.4216857873505358,-0.19123133049738889
3,1,7,1.0,4.0,1.0,0.4096022490124383,0.5217608585822836,0,1.0,0.4747279824326965,0.4515364208932666,-0.3884180231971176,0.34826014388927584,-0.0678048639676717,-0.21999733376622999
3,1,7,1.0,4.0,1.0,0.4093913788410393,0.5212385976664076,0,1.0,0.45792059457944756,0.47827635045615,-0.3898105823261887,0.34468299581712974,-0.18195933925719812,-0.03835026011849643
3,1,7,1.0,4.0,1.0,0.48102031414952806,0.4429813690578457,1,1.0,0.4570332802339912,0.4687958347798924,0.083217571004957,-0.19132819310947358,-0.18798590950159574,-0.10275237177005625
3,1,7,1.0,4.0,1.0,0.5086749844346208,0.42029295782743714,0,2.0,0.40112734767150554,0.5266880458063076,0.2658454093163948,-0.3467290742126981,-0.56769466930204,0.29051533281440645
3,1,7,0.0,2.0,2.0,0.44975699235111777,0.5049336662907327,1,1.0,0.41762432509651937,0.5924866128074556,-0.1232413315825117,0.23300480573251428,-0.45564847757620397,0.7374917213596894
3,1,7,1.0,2.0,1.0,0.49347125935118913,0.4831871804264309,1,1.0,0.4658921733325067,0.49941111552774053,0.16544199037687307,0.08405550161896835,-0.12781699437112468,0.10522035843749264
3,1,7,0.0,1.0,2.0,0.4566785440080255,0.46936805430517536,0,1.0,0.4371017705454185,0.47692297325821076,-0.0775323065306598,-0.010596536970735208,-0.32335917809593673,-0.047543889704135776
3,1,7,0.0,4.0,2.0,0.45086443726895337,0.4749460107425367,0,2.0,0.46724006132879886,0.4578793121231751,-0.11592790967914783,0.027608841815752076,-0.1186622435966884,-0.17690942556253642
3,1,7,0.0,2.0,2.0,0.4506514213302502,0.5105342781438239,0,2.0,0.563352296921856,0.5597122286699608,-0.11733463917583647,0.2713653594023567,0.5341246093530948,0.5148519812219198
3,1,7,1.0,1.0,2.0,0.4238694887905427,0.4449746548830889,0,2.0,0.4969981294441596,0.5102007347619565,-0.294199031161233,-0.17767547981951853,0.08345224801851747,0.17851534431468388
4,0,8,0.0,2.0,2.0,0.4804266932234081,0.23387349938528373,0,1.0,0.662919603564924,0.4615493510936971,0.07929737577586529,-1.6235812875518747,1.210378037016675,-0.15197847585301247
4,0,8,1.0,4.0,1.0,0.1711792012775681,0.7538206708061826,0,2.0,0.34344211925197116,0.6474581005832841,-1.9629327566060284,1.9377191378231307,-0.9594882686218484,1.1109186544807752
4,0,8,0.0,4.0,2.0,0.5334171753015831,0.4784384054527688,0,1.0,0.6243352090480165,0.3845378568911928,0.42923961313585174,0.05152947731635151,0.9483158207520442,-0.6751254245473628
4,0,8,0.0,2.0,2.0,0.4490238055840913,0.68459918849649,0,2.0,0.3845719224243882,0.6083910703139039,-0.1280832014352425,1.4635969424452484,-0.6801378341043766,0.8455323262239284
4,0,8,1.0,1.0,1.0,0.30199352094375675,0.1795229321340423,1,2.0,0.453177829694863,0.5386452945124122,-1.09905203864659,-1.9958473732433624,-0.21417183066565268,0.37174214499557656
4,0,8,0.0,4.0,2.0,0.4087397662128495,0.5313629483842189,0,1.0,0.3866812307848567,0.5855520596062753,-0.394113747197653,0.41402822260133326,-0.665811575246338,0.690384592932643
4,0,8,0.0,2.0,2.0,0.38284949343127456,0.7694565821260232,1,1.0,0.626747636711232,0.6617495462134072,-0.5650897343509432,2.044814975045019,0.9647008424147095,1.2080019048611708
4,0,8,1.0,1.0,1.0,0.6420142816910573,0.4001328464106236,1,1.0,0.31954454244926006,0.44477646825539535,1.1464007501998448,-0.4848127436903158,-1.1217987575820536,-0.2659183827270704
4,0,8,0.0,2.0,2.0,0.41151582354303085,0.25059452016166883,1,1.0,0.5866691690850943,0.3503491056935488,-0.37578102639450794,-1.5090531553169946,0.692490997421715,-0.9073731046363455
4,0,8,0.0,4.0,2.0,0.2033584094540862,0.7677385273464512,1,1.0,0.3257988639568851,0.6174787016052588,-1.7504254597456081,2.033047415658963,-1.0793198907748638,0.9072655341062521
4,0,8,0.0,1.0,2.0,0.26215494418123997,0.13509024937060823,0,2.0,0.3671260622519695,0.4472243622786048,-1.362140807398415,-2.300182391729069,-0.798628763887492,-0.24928958851614713
4,0,8,0.0,1.0,2.0,0.3238573459317395,0.2809342282114778,1,1.0,0.3968775666344432,0.35807813962833773,-0.9546661879526015,-1.301245860417659,-0.596558852637195,-0.8548689874105766
4,0,8,1.0,1.0,2.0,0.44356538655041505,0.6202184307880937,1,1.0,0.46146773667952956,0.5156983771057638,-0.1641298893343079,1.0226305665992015,-0.1578674251092196,0.2158613904725851
4,0,8,0.0,4.0,2.0,0.14258069799356876,0.8819685275857944,1,2.0,0.5818384291079046,0.40675693386988543,-2.1517935450318717,2.815448726413759,0.659680986004645,-0.5241889644178833
4,0,8,1.0,2.0,1.0,0.8276722597215422,0.5920105136310909,1,2.0,0.5718090731233805,0.5784917205213029,2.3724618401871336,0.8294246547454052,0.5915623776937221,0.6424229881449429
4,0,8,1.0,4.0,1.0,0.7180850615851149,0.386479316102334,1,2.0,0.3659768499359872,0.5594587813262677,1.648762266265569,-0.578330558513508,-0.8064341248437965,0.5131302875204691
4,1,9,0.0,4.0,2.0,0.6948681229000282,0.3340764665089461,1,1.0,0.8895642791857128,0.09852633333512129,1.4954406290681013,-0.9372560432657335,2.749731102975394,-2.6180309270212456
4,1,9,1.0,2.0,1.0,0.662919603564924,0.4615493510936971,1,2.0,0.4804266932234081,0.23387349938528373,1.2844567712505501,-0.06414957582432682,-0.02909966207547553,-1.698603799073538
4,1,9,1.0,4.0,1.0,0.32894702027749817,0.6138717072337652,1,2.0,0.310173205585277,0.6416416098003689,-0.9210546419138065,0.9791596323656332,-1.1854481510398591,1.0714066382979757
4,1,9,1.0,4.0,1.0,0.6243352090480165,0.3845378568911928,1,2.0,0.5334171753015831,0.4784384054527688,1.029650458590335,-0.5916282931575694,0.33080758405877764,-0.0372494039686489
4,1,9,1.0,4.0,1.0,0.4427694429510297,0.48519398524458873,0,2.0,0.44414970956158073,0.4830534969352424,-0.16938619712879738,0.09780081122998029,-0.27549012269676243,-0.005898615985588899
4,1,9,0.0,1.0,2.0,0.453177829694863,0.5386452945124122,1,1.0,0.30199352094375675,0.1795229321340423,-0.10065056760439278,0.46390756379130277,-1.2410039349867408,-2.0678127556291352
4,1,9,1.0,4.0,1.0,0.3866812307848567,0.5855520596062753,0,2.0,0.4087397662128495,0.5313629483842189,-0.5397854402607288,0.7851884393564734,-0.5159917127296774,0.3222724236799172
4,1,9,1.0,1.0,1.0,0.28438666740940294,0.45793777384231804,1,2.0,0.5541274366087933,0.7818419995814604,-1.2153254046746949,-0.08888653432428792,0.4714700732733977,2.0238022109234386
4,1,9,1.0,4.0,1.0,0.3917629298326044,0.5323499723948844,0,1.0,0.40027259501973933,0.7204008482350809,-0.5062265620505726,0.42078869601526137,-0.5735000830472724,1.6064261921358305
4,1,9,1.0,4.0,1.0,0.3397071915627499,0.6255764945188831,0,1.0,0.6690639583167461,0.3221946737872934,-0.8499958731261842,1.0593298231630957,1.2521100181437355,-1.0986290372280472
4,1,9,1.0,1.0,1.0,0.31954454244926006,0.44477646825539535,1,1.0,0.6420142816910573,0.4001328464106236,-0.9831473800603894,-0.17903292949960795,1.0683907115555922,-0.5691870673385335
4,1,9,1.0,2.0,1.0,0.5866691690850943,0.3503491056935488,0,2.0,0.41151582354303085,0.25059452016166883,0.7809088397148866,-0.8257990337166088,-0.4971369465597377,-1.585016196485037
